taxid,rank,date,shield_no
977120,POLICE OFFICER,7/5/2023,23625
954730,POLICE OFFICER,7/9/2013,24297
954730,DETECTIVE,12/21/2017,6169
954730,POLICE OFFICER,10/9/2018,24297
954730,SERGEANT,2/23/2024,2385
972605,POLICE OFFICER,10/12/2021,7441
965046,POLICE OFFICER,1/10/2018,30710
963010,POLICE OFFICER,1/4/2017,18840
976637,POLICE OFFICER,4/26/2023,28299
978477,POLICE OFFICER,1/3/2024,11952
934758,POLICE OFFICER,7/1/2004,11127
948474,POLICE OFFICER,1/11/2010,4182
965703,POLICE OFFICER,4/25/2018,4937
976638,POLICE OFFICER,4/26/2023,25473
946930,POLICE OFFICER,7/8/2008,14561
920579,POLICE OFFICER,12/8/1997,28946
920579,DETECTIVE,5/28/2010,1551
920579,DETECTIVE,3/10/2011,222
958502,POLICE OFFICER,7/8/2015,21111
980489,POLICE OFFICER,10/30/2024,14169
945665,POLICE OFFICER,1/7/2008,15248
945665,POLICE OFFICER,10/24/2013,8897
945665,DETECTIVE,10/18/2021,6191
952675,POLICE OFFICER,7/11/2012,22533
943166,POLICE OFFICER,1/10/2007,6621
957538,POLICE OFFICER,1/7/2015,16786
961737,POLICE OFFICER,7/13/2016,14078
971405,POLICE OFFICER,4/28/2021,19861
944258,POLICE OFFICER,7/9/2007,1967
944258,DETECTIVE,8/30/2024,438
974061,POLICE OFFICER,4/13/2022,13614
934759,POLICE OFFICER,7/1/2004,8080
934759,SERGEANT,9/30/2016,1282
934759,SGT DET SQUAD,5/31/2024,
940091,POLICE OFFICER,1/9/2006,28347
960457,POLICE OFFICER,1/6/2016,8295
960457,DETECTIVE,12/23/2024,2343
973080,POLICE OFFICER,10/15/2021,413
966541,POLICE OFFICER,10/24/2018,1270
967843,POLICE OFFICER,7/1/2019,18839
976084,POLICE OFFICER,1/17/2023,4003
948883,POLICE OFFICER,7/6/2010,9558
948883,DETECTIVE,3/5/2019,3306
944503,POLICE OFFICER,7/9/2007,8674
934766,POLICE OFFICER,7/1/2004,2219
944504,POLICE OFFICER,7/9/2007,14388
944504,DETECTIVE,10/30/2015,797
944504,DETECTIVE,3/16/2023,4797
944505,POLICE OFFICER,7/9/2007,16770
944505,DETECTIVE,10/25/2024,2768
944505,DETECTIVE,1/16/2025,1004
974062,POLICE OFFICER,4/13/2022,13042
976085,POLICE OFFICER,1/17/2023,5932
946931,POLICE OFFICER,7/8/2008,10963
946931,SERGEANT,8/30/2019,5526
952676,POLICE OFFICER,7/11/2012,22852
952677,POLICE OFFICER,7/11/2012,27416
952677,DETECTIVE,8/26/2022,6706
952677,SERGEANT,9/30/2022,3337
946932,POLICE OFFICER,7/8/2008,6325
946932,DETECTIVE,7/30/2021,2718
946932,SERGEANT,2/9/2022,1588
946932,SERGEANT,9/14/2023,570
955879,POLICE OFFICER,1/8/2014,14909
949858,POLICE OFFICER,7/6/2011,3067
949858,SERGEANT,3/5/2019,1204
949858,LIEUTENANT,1/26/2024,
967043,POLICE OFFICER,1/3/2019,26143
952678,POLICE OFFICER,7/11/2012,23959
952678,SERGEANT,12/23/2022,4137
926765,POLICE OFFICER,9/29/2000,30748
926765,DETECTIVE,11/2/2009,2138
926765,DETECTIVE,3/18/2010,3092
957540,POLICE OFFICER,1/7/2015,16543
957540,DETECTIVE,9/30/2024,5854
964486,POLICE OFFICER,10/18/2017,10620
964486,SERGEANT,5/31/2024,1687
967483,POLICE OFFICER,4/15/2019,13234
934761,POLICE OFFICER,7/1/2004,24459
934761,DETECTIVE,2/24/2017,7038
946682,POLICE OFFICER,7/8/2008,12452
946682,SERGEANT,8/29/2013,3215
946682,LIEUTENANT,11/20/2018,
946682,CAPTAIN,4/26/2024,
906099,POLICE OFFICER,2/28/1994,3736
906099,PO SPECIAL ASSIGN,7/1/1998,
906099,POLICE OFFICER,4/18/2016,3728
906099,DETECTIVE,2/24/2023,2353
973351,POLICE OFFICER,12/29/2021,30149
946466,POLICE OFFICER,1/7/2008,25278
946466,DETECTIVE,8/26/2022,6701
972606,POLICE OFFICER,10/12/2021,7952
971406,POLICE OFFICER,4/28/2021,20443
948884,POLICE OFFICER,7/6/2010,3864
948884,SERGEANT,4/28/2017,246
948884,LIEUTENANT,6/28/2019,
962360,POLICE OFFICER,10/11/2016,24730
979825,POLICE OFFICER,7/3/2024,5449
971407,POLICE OFFICER,4/28/2021,20939
930050,POLICE OFFICER,7/1/2002,14161
930050,DETECTIVE,11/3/2014,7232
936484,POLICE OFFICER,1/10/2005,18343
936484,SERGEANT,11/23/2010,3848
936484,LIEUTENANT,12/21/2016,
936484,LT SPECIAL ASSIGN,7/30/2021,
936485,POLICE OFFICER,1/10/2005,474
936485,SERGEANT,6/25/2014,3983
936485,LIEUTENANT,11/26/2019,
959600,POLICE OFFICER,10/7/2015,19344
959600,DETECTIVE,1/26/2024,1585
941005,POLICE OFFICER,1/9/2006,25545
941005,SERGEANT,6/28/2024,4618
929606,POLICE OFFICER,7/1/2002,12580
929606,DETECTIVE,6/26/2015,3767
936486,POLICE OFFICER,1/10/2005,20319
936486,SERGEANT,6/24/2011,2075
936486,LIEUTENANT,5/3/2019,
938363,POLICE OFFICER,7/11/2005,196
973352,POLICE OFFICER,12/29/2021,30359
971038,POLICE OFFICER,2/24/2021,26354
973353,POLICE OFFICER,12/29/2021,30600
962361,POLICE OFFICER,10/11/2016,11073
972607,POLICE OFFICER,10/12/2021,8764
963487,POLICE OFFICER,4/12/2017,13589
970490,POLICE OFFICER,12/29/2020,2941
934763,POLICE OFFICER,7/1/2004,2950
976639,POLICE OFFICER,4/26/2023,19525
963960,POLICE OFFICER,7/5/2017,25779
941658,POLICE OFFICER,7/10/2006,3460
941658,SERGEANT,6/25/2014,4807
941658,LIEUTENANT,5/3/2019,
926766,POLICE OFFICER,9/29/2000,8006
926766,DETECTIVE,12/22/2023,1001
936487,POLICE OFFICER,1/10/2005,19120
936487,DETECTIVE,1/29/2021,2322
950322,POLICE OFFICER,7/6/2011,19018
938364,POLICE OFFICER,7/11/2005,23165
938364,SERGEANT,10/28/2011,3679
933744,POLICE OFFICER,1/20/2004,7174
971408,POLICE OFFICER,4/28/2021,14782
957541,POLICE OFFICER,1/7/2015,31671
957541,SERGEANT,5/31/2024,1676
941873,POLICE OFFICER,7/10/2006,873
941873,DETECTIVE,5/27/2022,5244
969652,POLICE OFFICER,11/2/2020,13445
963488,POLICE OFFICER,4/12/2017,2951
966202,POLICE OFFICER,7/2/2018,15305
971442,POLICE OFFICER,4/28/2021,17589
936489,POLICE OFFICER,1/10/2005,3012
936489,POLICE OFFICER,2/2/2012,1983
936489,DETECTIVE,3/2/2015,4656
943169,POLICE OFFICER,1/10/2007,18020
923765,POLICE OFFICER,7/7/1999,17464
960458,POLICE OFFICER,1/6/2016,12449
960458,SERGEANT,10/25/2024,2564
936490,POLICE OFFICER,1/10/2005,14755
936490,DETECTIVE,10/31/2023,3220
955881,POLICE OFFICER,1/8/2014,7893
955881,SERGEANT,11/24/2020,3933
955881,LIEUTENANT,2/23/2024,
948885,POLICE OFFICER,7/6/2010,14483
930052,POLICE OFFICER,7/1/2002,276
930052,POLICE OFFICER,8/25/2021,279
930052,POLICE OFFICER,1/8/2024,276
970491,POLICE OFFICER,12/29/2020,4276
950321,POLICE OFFICER,7/6/2011,21953
950321,SERGEANT,3/5/2019,3546
950321,LIEUTENANT,4/4/2024,
952679,POLICE OFFICER,7/11/2012,23580
957068,POLICE OFFICER,7/9/2014,11432
980491,POLICE OFFICER,10/30/2024,18485
937880,POLICE OFFICER,7/11/2005,23870
937880,SERGEANT,2/9/2022,1599
937880,SERGEANT,3/21/2022,137
939821,POLICE OFFICER,1/9/2006,2926
934765,POLICE OFFICER,7/1/2004,5633
936491,POLICE OFFICER,1/10/2005,13474
947620,POLICE OFFICER,7/8/2008,332
972608,POLICE OFFICER,10/12/2021,401
980490,POLICE OFFICER,10/30/2024,13551
976086,POLICE OFFICER,1/17/2023,10199
954732,POLICE OFFICER,7/9/2013,14105
954732,SERGEANT,12/21/2018,2376
954732,LIEUTENANT,9/30/2024,
961515,POLICE OFFICER,4/6/2016,2721
965047,POLICE OFFICER,1/10/2018,11556
971039,POLICE OFFICER,2/24/2021,22894
975435,POLICE OFFICER,10/19/2022,10181
976087,POLICE OFFICER,1/17/2023,4023
944501,POLICE OFFICER,7/9/2007,8632
901456,POLICE OFFICER,6/30/1992,2042
901456,SERGEANT,2/27/1998,2776
901456,LIEUTENANT,5/24/2001,
901456,LT DET COMMANDER,6/25/2004,
901456,CAPTAIN,8/31/2007,
901456,DEPUTY INSPECTOR,6/29/2012,
901456,INSPECTOR,7/28/2023,
972609,POLICE OFFICER,10/12/2021,2682
936492,POLICE OFFICER,1/10/2005,27123
940088,POLICE OFFICER,1/9/2006,5422
940088,SERGEANT,6/24/2011,2078
940088,LIEUTENANT,11/24/2015,
940088,LT DET COMMANDER,12/21/2021,
973355,POLICE OFFICER,12/29/2021,30362
948886,POLICE OFFICER,7/6/2010,1449
948886,DETECTIVE,12/22/2017,2532
954733,POLICE OFFICER,7/9/2013,17292
938366,POLICE OFFICER,7/11/2005,23969
938366,DETECTIVE,11/21/2017,1822
964488,POLICE OFFICER,10/18/2017,12299
964488,SERGEANT,8/30/2024,749
954644,POLICE OFFICER,7/9/2013,29199
892301,POLICE OFFICER,4/28/1987,21745
892301,SERGEANT,9/30/1994,642
892301,LIEUTENANT,3/31/2000,
892301,CAPTAIN,2/24/2006,
892301,DEPUTY INSPECTOR,8/29/2013,
892301,INSPECTOR,12/22/2017,
938360,POLICE OFFICER,7/11/2005,6045
938360,DETECTIVE,11/3/2014,29
938360,DETECTIVE,2/11/2015,582
948887,POLICE OFFICER,7/6/2010,15487
948887,POLICE OFFICER,2/5/2021,14387
948887,SERGEANT,7/28/2023,1246
944506,POLICE OFFICER,7/9/2007,5818
952681,POLICE OFFICER,7/11/2012,23582
946936,POLICE OFFICER,7/8/2008,18015
946936,DETECTIVE,6/10/2021,2670
970492,POLICE OFFICER,12/29/2020,4955
915605,POLICE OFFICER,6/30/1995,29498
915605,SERGEANT,1/26/2007,3634
952682,POLICE OFFICER,7/11/2012,15402
952682,DETECTIVE,6/10/2021,2681
952682,SERGEANT,7/30/2021,1372
934768,POLICE OFFICER,7/1/2004,22095
934768,SERGEANT,1/27/2012,3424
967046,POLICE OFFICER,1/3/2019,26361
909742,PO SPECIAL ASSIGN,12/1/1993,
909742,POLICE OFFICER,4/1/1995,14564
909742,POLICE OFFICER,3/19/1999,21403
909742,DETECTIVE,10/28/2016,5471
978338,POLICE OFFICER,1/4/2024,17645
963111,POLICE OFFICER,1/4/2017,20620
943170,POLICE OFFICER,1/10/2007,25885
943170,SERGEANT,9/30/2013,4416
943170,LIEUTENANT,12/21/2021,
958506,POLICE OFFICER,7/8/2015,17948
974063,POLICE OFFICER,4/13/2022,11468
943171,POLICE OFFICER,1/10/2007,18358
956595,POLICE OFFICER,7/9/2014,10536
960323,POLICE OFFICER,1/6/2016,4338
977121,POLICE OFFICER,7/5/2023,24919
977121,POLICE OFFICER,11/24/2023,23755
976947,POLICE OFFICER,5/10/2023,1257
948888,POLICE OFFICER,7/6/2010,3470
948888,DETECTIVE,7/30/2021,2748
979136,POLICE OFFICER,4/24/2024,26631
964489,POLICE OFFICER,10/18/2017,3258
965048,POLICE OFFICER,1/10/2018,27127
965048,SERGEANT,5/31/2024,1761
975436,POLICE OFFICER,10/19/2022,30339
959602,POLICE OFFICER,10/7/2015,19354
960999,POLICE OFFICER,1/6/2016,8920
960999,SERGEANT,10/31/2023,5014
941659,POLICE OFFICER,7/10/2006,5586
941659,DETECTIVE,6/27/2012,847
960461,POLICE OFFICER,1/6/2016,9740
958507,POLICE OFFICER,7/8/2015,17585
934770,POLICE OFFICER,7/1/2004,11091
965049,POLICE OFFICER,1/10/2018,22552
938367,POLICE OFFICER,7/11/2005,203
938367,SERGEANT,3/5/2019,203
946929,POLICE OFFICER,7/8/2008,13223
946929,DETECTIVE,7/28/2014,2679
946929,SERGEANT,6/30/2017,2713
946929,SGT DET SQUAD,7/31/2024,
977122,POLICE OFFICER,7/5/2023,23630
941465,POLICE OFFICER,7/10/2006,28733
941465,DETECTIVE,6/10/2021,2686
934756,POLICE OFFICER,7/1/2004,3761
952684,POLICE OFFICER,7/11/2012,24212
952684,DETECTIVE,11/20/2018,1807
950323,POLICE OFFICER,7/6/2011,30220
963961,POLICE OFFICER,7/5/2017,25514
945177,POLICE OFFICER,7/9/2007,14171
945177,SERGEANT,5/2/2016,1749
956597,POLICE OFFICER,7/9/2014,14530
963957,POLICE OFFICER,7/5/2017,26148
940093,POLICE OFFICER,1/9/2006,20156
979826,POLICE OFFICER,7/3/2024,19305
973356,POLICE OFFICER,12/29/2021,30603
960462,POLICE OFFICER,1/6/2016,3074
971906,POLICE OFFICER,7/28/2021,9165
955750,POLICE OFFICER,1/8/2014,7620
955750,SERGEANT,9/30/2024,1385
941661,POLICE OFFICER,7/10/2006,31030
941661,DETECTIVE,12/19/2014,4126
955883,POLICE OFFICER,1/8/2014,6461
954734,POLICE OFFICER,7/9/2013,27678
947907,POLICE OFFICER,1/14/2009,3876
947907,DETECTIVE,5/2/2016,3843
946714,POLICE OFFICER,7/8/2008,1271
950324,POLICE OFFICER,7/6/2011,3907
950324,DETECTIVE,6/28/2024,7256
948890,POLICE OFFICER,7/6/2010,5613
948890,SERGEANT,5/3/2019,4473
932550,POLICE OFFICER,7/1/2003,10997
932550,SERGEANT,10/25/2013,764
932550,SGT DET SQUAD,8/26/2022,
936494,POLICE OFFICER,1/10/2005,20336
936494,DETECTIVE,7/27/2018,1683
978887,POLICE OFFICER,1/17/2024,7017
903803,POLICE OFFICER,8/30/1993,18230
903803,SERGEANT,6/1/2000,1815
903803,SERGEANT,6/14/2000,1822
903803,LIEUTENANT,5/27/2005,
903803,CAPTAIN,7/2/2010,
903803,DEPUTY INSPECTOR,3/29/2016,
903803,INSPECTOR,12/21/2018,
903803,DEPUTY CHIEF,6/28/2024,
950325,POLICE OFFICER,7/6/2011,15944
950325,POLICE OFFICER,10/19/2011,103
950325,DETECTIVE,11/21/2017,1827
886836,POLICE OFFICER,4/12/1985,1132
886836,DETECTIVE,7/29/1994,3505
946939,POLICE OFFICER,7/8/2008,16969
946939,DETECTIVE,1/26/2024,1586
946470,POLICE OFFICER,1/7/2008,25310
969655,POLICE OFFICER,11/2/2020,22880
969655,POLICE OFFICER,3/18/2021,1943
966033,POLICE OFFICER,7/2/2018,12626
954914,POLICE OFFICER,7/9/2013,13155
954914,SERGEANT,9/3/2021,2135
958508,POLICE OFFICER,7/8/2015,18299
958508,DETECTIVE,2/24/2023,1201
932551,POLICE OFFICER,7/1/2003,22239
932551,DETECTIVE,5/30/2008,1772
972610,POLICE OFFICER,10/12/2021,8776
977859,POLICE OFFICER,10/25/2023,15438
952685,POLICE OFFICER,7/11/2012,12294
952685,SERGEANT,1/29/2021,4602
962362,POLICE OFFICER,10/11/2016,20071
940089,POLICE OFFICER,1/9/2006,28331
940089,SERGEANT,8/25/2011,2120
940089,SGT DET SQUAD,8/1/2016,
946940,POLICE OFFICER,7/8/2008,12951
946940,SERGEANT,10/28/2016,4132
951680,POLICE OFFICER,1/9/2012,17896
938368,POLICE OFFICER,7/11/2005,9692
952687,POLICE OFFICER,7/11/2012,22211
952687,DETECTIVE,6/10/2021,3759
977860,POLICE OFFICER,10/25/2023,20723
929737,POLICE OFFICER,7/1/2002,9218
929737,DETECTIVE,11/26/2013,3802
929737,POLICE OFFICER,3/31/2016,3000
940094,POLICE OFFICER,1/9/2006,17550
969050,POLICE OFFICER,1/6/2020,26075
950328,POLICE OFFICER,7/6/2011,13983
961429,POLICE OFFICER,1/6/2016,14547
948892,POLICE OFFICER,7/6/2010,6256
956599,POLICE OFFICER,7/9/2014,13868
980492,POLICE OFFICER,10/30/2024,16941
944955,POLICE OFFICER,7/9/2007,7193
944955,DETECTIVE,2/28/2025,1352
966034,POLICE OFFICER,7/2/2018,11472
974064,POLICE OFFICER,4/13/2022,13289
940095,POLICE OFFICER,1/9/2006,13318
974065,POLICE OFFICER,4/13/2022,10492
