taxid,group_id,description,recommendation,penalty,type,disposition
933085,2,"DURING A PHYSICAL ALTERCATION, CAUSED DAMAGE TO PROPERTY",,"COUNSELING, SUSPENDED W/O PAY (31 day(s) ), VACATION DAYS (14 day(s) )",charge,GUILTY
933085,2,"HAVING BEEN INVOLVED IN AN OFF-DUTY INCIDENT, DID  FAIL AND NEGLECT TO REPORT SAID INCIDENT TO THE OPERATIONS UNIT",,"COUNSELING, SUSPENDED W/O PAY (31 day(s) ), VACATION DAYS (14 day(s) )",charge,GUILTY
944278,1,"while on-duty, wrongfully failed to  properly supervise.",,VACATION DAYS (20 day(s) ),charge,GUILTY
944278,1,01.FAILED TO OBTAIN MEDICAL TREATMENT FOR PERSON IN POLICE CUSTODY.,B-CD,"B - COMMAND DISCIPLINE, VACATION DAYS (1 day(s) )",allegation,
963666,1,01.Failed to timely activate their body worn camera.,OTHER,,allegation,
957891,1,-,,"TRAINING, VACATION DAYS (10 day(s) )",charge,GUILTY
957891,1,-,,"TRAINING, VACATION DAYS (10 day(s) )",charge,GUILTY
957891,1,-,,"TRAINING, VACATION DAYS (10 day(s) )",charge,GUILTY
957891,1,-,,"TRAINING, VACATION DAYS (10 day(s) )",charge,GUILTY
957891,1,-,,"TRAINING, VACATION DAYS (10 day(s) )",charge,GUILTY
957891,2,-,,VACATION DAYS (9 day(s) ),charge,GUILTY
957891,2,-,,VACATION DAYS (9 day(s) ),charge,GUILTY
957891,2,-,,VACATION DAYS (9 day(s) ),charge,GUILTY
957891,3,Wrongfully searched an individual known to the Department.,,VACATION DAYS (3 day(s) ),charge,GUILTY
957891,3,Violated patrol rules.,,VACATION DAYS (3 day(s) ),charge,GUILTY
957891,1,01.Improper frisk,TRAINING,TRAINING,allegation,
957891,2,01.Violated patrol rules.,A-CD,,allegation,
957891,2,02.Wrongfully frisked an individual known to the Department.,A-CD,,allegation,
957891,3,01.Violated patrol rules.,CHARGES AND SPECIFICATIONS,,allegation,
964678,1,01.Wrongfully searched an individual known to the Department.,CHARGES AND SPECIFICATIONS,,allegation,
964678,1,02.Wrongfully unholstered/displayed a firearm.,CHARGES AND SPECIFICATIONS,,allegation,
927803,1,01.Failed to timely make proper notifications while on duty.,B-CD,INSTRUCTIONS,allegation,
945263,1,01.Wrongfully discourteous to an individual known to the Department.,A-CD,,allegation,
945263,2,01.Violated patrol rules.,OTHER,,allegation,
945263,3,01.Wrongfully arrested an individual known to the Department.,B-CD,,allegation,
945263,4,01.Wrongfully searched a vehicle.,B-CD,,allegation,
946639,1,01.Wrongful entry of a premises.,A-CD,,allegation,
949385,1,FAILED TO NOTIFY THE RADIO DISPATCHER AT THE START OF A VEHICLE PURSUIT OF A PEDESTRIAN.,,VACATION DAYS (5 day(s) ),charge,GUILTY
944844,1,"WHILE OFF-DUTY, DID WRONGFULLY ENGAGE IN A VERBAL AND PHYSICAL DISPUTE WITH A PERSON KNOWN TO THE DEPARTMENT.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (20 day(s) )",charge,GUILTY
944844,1,"WHILE OFF-DUTY, DID FAIL AND NEGLECT TO PROPERLY SAFEGUARD HIS FIREARM.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (20 day(s) )",charge,GUILTY
944844,1,"WHILE OFF-DUTY, DID FAIL AND NEGLECT TO CARRY HIS NYPD SHIELD ON HIS PERSON WHILE TRANSPORTING HIS FIREARM ON HIS PERSON.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (20 day(s) )",charge,GUILTY
944844,1,"WHILE OFF-DUTY, AFTER BEING INVOLVED IN AN UNUSUAL POLICE OCCURRENCE,  DID FAIL AND NEGLECT TO REQUEST RESPONSE OF PATROL SUPERVISOR.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (20 day(s) )",charge,GUILTY
950941,1,"HAVING WITNESSED AN OFF-DUTY MEMBER OF THE SERVICE RANDOMLY DISCHARGE A FIREARM, DID FAIL TO CALL THE POLICE TO THE SCENE OF THE INCIDENT AND FAILED TO PROVIDE HIS EYEWITNESS ACCOUNT TO THE POLICE OFFICERS WHO RESPONDED TO THE SCENE.",,VACATION DAYS (15 day(s) ),charge,GUILTY
950941,1,"HAVING BEEN PRESENT WHEN MEMBERS OF THE NEW ROCHELLE POLICE DEPARTMENT ARRIVED AT THE SCENE OF AN INCIDENT, FAILED TO IDENTIFY HIMSELF AS A MEMBER OF THE SERVICE.",,VACATION DAYS (15 day(s) ),charge,GUILTY
950941,1,DID WRONGFULLY CAUSE FALSE ENTRIES TO BE MADE IN DEPARTMENT RECORDS.,,VACATION DAYS (15 day(s) ),charge,GUILTY
950941,1,01.Wrongful entry of a premises.,B-CD,,allegation,
950941,1,02.Wrongful search of a premises.,B-CD,,allegation,
957895,1,Discharged a firearm outside Department guidelines.,,VACATION DAYS (20 day(s) ),charge,PLEADED GUILTY
957895,1,01.Wrongfully discourteous to an individual known to the Department.,A-CD,,allegation,
957895,2,"01.Failed to activate their body worn camera.
Failed to timely activate their body worn camera.",OTHER,,allegation,
957895,3,01.Wrongfully discourteous to an individual known to the Department.,A-CD,,allegation,
958977,1,01.Made improper contact/communications (WhatsApp).,B-CD,"B - COMMAND DISCIPLINE, VACATION DAYS (3 day(s) )",allegation,
940505,1,"WHILE ON-DUTY, FAILED TO REQUEST THE RESPONSE OF A PATROL SUPERVISOR",,VACATION DAYS (10 day(s) ),charge,GUILTY
940505,1,"WHILE ON-DUTY, FAILED TO ENTER DETAILS IN SAID OFFICER's ACTIVITY LOG AND FAILED TO PREPARE AN AIDED REPORT WORKSHEET FOR AN EMOTIONALLY DISTURBED PERSON, AS REQUIRED",,VACATION DAYS (10 day(s) ),charge,GUILTY
940505,1,"WHILE ON-DUTY, FAILED TO GENERATE A COMPLAINT REPORT WORKSHEET AFTER BEING INFORMED THAT A COMPLAINANT WAS THE VICTIM OF A CRIME, AS REQUIRED",,VACATION DAYS (10 day(s) ),charge,GUILTY
933088,1,01.Violated patrol rules.,A-CD,,allegation,
955258,1,01.Improper search.,TRAINING,TRAINING,allegation,
964679,1,01.Improper use of force,TRAINING,TRAINING,allegation,
968038,1,01.Criminal association.,B-CD,"B - COMMAND DISCIPLINE, VACATION DAYS (5 day(s) )",allegation,
968038,1,02.Made computer inquiries unrelated to official Department business,B-CD,"B - COMMAND DISCIPLINE, VACATION DAYS (5 day(s) )",allegation,
968038,2,01.-,C-CD,"C - COMMAND DISCIPLINE, VACATION DAYS (13 day(s) )",allegation,
968038,2,02.Made computer inquiries unrelated to official Department business.,C-CD,"C - COMMAND DISCIPLINE, VACATION DAYS (13 day(s) )",allegation,
945264,1,Wrongful entry of a premises.,,"COUNSELING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (15 day(s) )",charge,PLEADED GUILTY
945264,1,Failed to identify themselves as a police officer.,,"COUNSELING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (15 day(s) )",charge,PLEADED GUILTY
945264,2,Wrongfully discourteous to an individual known to the Department.,,"COUNSELING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (15 day(s) )",charge,PLEADED GUILTY
963668,1,01.Violated patrol rules.,A-CD,,allegation,
939111,1,USED DEPARTMENT PROPERTY IN THE EXECUTION OF A PRACTICAL JOKE.,,VACATION DAYS (20 day(s) ),charge,GUILTY
939111,1,CAUSED DAMAGE TO A BATHROOM LOCATED INSIDE OF A DEPARTMENT FACILITY.,,VACATION DAYS (20 day(s) ),charge,GUILTY
939111,2,USED HIS PERSONAL VIDEO CAMERA TO RECORD THE EXECUTION OF TWO (2) SEARCH WARRANTS WITHOUT PERMISSION OR AUTHORITY TO DO SO.,,VACATION DAYS (20 day(s) ),charge,GUILTY
939111,2,FAILED TO PROVIDE A COPY OF THE VIDEP RECORDINGS TO OFFICE OF QUEENS DISTRICT ATTORNEY.,,VACATION DAYS (20 day(s) ),charge,GUILTY
950943,1,FAILED TO REMAIN WITH SAID  PRISONER AT ALL TIMES.,,VACATION DAYS (30 day(s) ),charge,GUILTY
950943,1,FAILED TO REMOVE ALL DANGEROUS ITEMS FROM SAID PRISONER.,,VACATION DAYS (30 day(s) ),charge,GUILTY
944847,1,01.Abuse of authority,TRAINING,TRAINING,allegation,
971581,1,01.Wrongfully deactivated their body-worn camera.,TRAINING,TRAINING,allegation,
949391,1,Wrongfully discourteous to an individual known to the Department.,,VACATION DAYS (30 day(s) ),charge,GUILTY
961003,1,01.Violated patrol rules.,A-CD,"A - COMMAND DISCIPLINE, FORFEITURE OF TIME/LEAVE BALANCES",allegation,
944848,1,"WHILE ON-DUTY,  FAILED TO PROPERLY SAFEGUARD A HOSPITALIZED PRISONER",,VACATION DAYS (10 day(s) ),charge,GUILTY
944848,1,"WHILE ON-DUTY,  FAILED TO PROPERLY MAINTAIN HIS ACTIVITY LOG",,VACATION DAYS (10 day(s) ),charge,GUILTY
949392,1,01.Wrongful search of a premises.,TRAINING,,allegation,
954175,1,01.Failure to provide a business card,CHARGES AND SPECIFICATIONS,TRAINING,allegation,
954175,1,02.Improper strip-search,CHARGES AND SPECIFICATIONS,TRAINING,allegation,
954175,2,01.Violated patrol rules.,B-CD,B - COMMAND DISCIPLINE,allegation,
954175,3,01.Violated patrol rules.,B-CD,,allegation,
954175,3,02.Wrongfully frisked an individual known to the Department.,B-CD,,allegation,
954175,3,03.Wrongfully searched an individual known to the Department.,B-CD,,allegation,
954175,4,01.Failed to make required entries in Department Logs.,OTHER,,allegation,
954175,4,02.Failed to prepare required reports.,OTHER,,allegation,
954175,5,01.Failed to activate their body worn camera.,OTHER,,allegation,
939113,1,"WHILE ON-DUTY, GAVE INACCURATE AND MISLEADING STATEMENTS DURING A CIVILIAN COMPLAINT REVIEW BOARD INVESTIGATION.",,VACATION DAYS (15 day(s) ),charge,GUILTY
940509,1,01.Failed to prepare required reports.,B-CD,,allegation,
959843,1,"01.Failed to activate their body worn camera.
Violated patrol rules.",TRAINING,,allegation,
944850,1,Wrongful entry of a premises.,,VACATION DAYS (10 day(s) ),charge,GUILTY
944850,1,Wrongful search of a premises.,,VACATION DAYS (10 day(s) ),charge,GUILTY
941092,1,FAILED TO RESPOND TO A RADIO RUN FROM DISPATCH THAT WAS ASSIGNED TO SAID MEMBER AND HIS PARTNER.,,VACATION DAYS (15 day(s) ),charge,GUILTY
941092,1,WRONGFULLY MADE INCORRECT AND IMPROPER MEMOBOOK ENTRIES MARKING SAID RADIO RUN AS UNFOUNDED WHEN IN FACT SAID OFFICER DID NOT RESPOND.,,VACATION DAYS (15 day(s) ),charge,GUILTY
952703,1,01.Wrongfully threatened to remove an individual to the hospital.,B-CD,,allegation,
957900,1,HARASSMENT,,"COUNSELING, PRE-TRIAL SUSPENSION DAYS (30 day(s) )",charge,PLEADED GUILTY
957900,1,HARASSMENT,,"COUNSELING, PRE-TRIAL SUSPENSION DAYS (30 day(s) )",charge,PLEADED GUILTY
942271,1,01.Made misleading or inaccurate statements during a CCRB interview.,NO DISCIPLINARY ACTION,,allegation,
942271,1,02.Wrongfully used physical force.,NO DISCIPLINARY ACTION,,allegation,
942271,2,01.Failed to prepare required reports.,NO DISCIPLINARY ACTION,,allegation,
961004,1,01.Failed to prepare department form.,OTHER,INSTRUCTIONS,allegation,
961004,1,01.Failed to provide business card.,INSTRUCTIONS,INSTRUCTIONS,allegation,
961004,1,02.Improperly used department equipment.,OTHER,INSTRUCTIONS,allegation,
961004,2,01.Improper use of force,TRAINING,TRAINING,allegation,
961004,3,01.Wrongfully used physical force.,CHARGES AND SPECIFICATIONS,,allegation,
961004,4,01.Failed to activate their body worn camera.,OTHER,,allegation,
961004,5,01.Wrongful entry of a premises.,TRAINING,TRAINING,allegation,
950949,1,01.Failed to activate their body worn camera.,OTHER,TRAINING,allegation,
950949,1,02.Failed to make required entries in Department Logs.,OTHER,TRAINING,allegation,
950949,2,01.Wrongfully discourteous to an individual known to the Department.,A-CD,A - COMMAND DISCIPLINE,allegation,
933097,1,01.Criminal association.,CHARGES AND SPECIFICATIONS,RESTORATION OF SUSPENSION DAYS (32 day(s) ),allegation,
933097,1,01.Promoting Prostitution,CHARGES AND SPECIFICATIONS,RESTORATION OF SUSPENSION DAYS (32 day(s) ),allegation,
947295,1,WHILE ON-DUTY WRONGFULLY DISCHARGED HIS FIREARM AT A MOVING VEHICLE OUTSIDE DEPARTMENT GUIDELINES.,,VACATION DAYS (15 day(s) ),charge,GUILTY
950954,1,"01.Promoting Prostitution in the Third Degree, be performed, agreed with one or more persons to engage in or cause the performance of such conduct",CHARGES AND SPECIFICATIONS,"A - COMMAND DISCIPLINE, RESTORATION OF SUSPENSION DAYS (30 day(s) )",allegation,
950954,1,"02.did knowingly associate with persons or organizations reasonably believed to be engaged in, likely to engage in, or to have engaged in criminal activities",CHARGES AND SPECIFICATIONS,"A - COMMAND DISCIPLINE, RESTORATION OF SUSPENSION DAYS (30 day(s) )",allegation,
950954,1,"03.fail to provide accurate and current personal information to the Department, in that he failed to provide the Department with a current address upon moving",CHARGES AND SPECIFICATIONS,"A - COMMAND DISCIPLINE, RESTORATION OF SUSPENSION DAYS (30 day(s) )",allegation,
950954,1,"04.managing, supervising, controlling or owning or had an association with others in maintaining a house of prostitution",CHARGES AND SPECIFICATIONS,"A - COMMAND DISCIPLINE, RESTORATION OF SUSPENSION DAYS (30 day(s) )",allegation,
929178,1,"BEING SCHEDULED TO PERFORM A TOUR, SAID DETECTIVE WAS ABSENT WITHOUT LEAVE.",,VACATION DAYS (30 day(s) ),charge,GUILTY
929178,1,WRONGFULLY CAUSED FALSE ENTRIES TO BE MADE IN DEPARTMENT RECORDS.,,VACATION DAYS (30 day(s) ),charge,GUILTY
929178,1,WRONGFULLY CAUSED FALSE ENTRIES TO BE MADE IN DEPARTMENT RECORDS.,,VACATION DAYS (30 day(s) ),charge,GUILTY
929178,1,WRONGFULLY CAUSED FALSE ENTRIES TO BE MADE IN DEPARTMENT RECORDS.,,VACATION DAYS (30 day(s) ),charge,GUILTY
961005,1,01.Wrongfully threatened a person known to the department.,NO DISCIPLINARY ACTION,,allegation,
961005,2,01.Wrongfully stopped an individual known to the Department.,A-CD,"A - COMMAND DISCIPLINE, VACATION DAYS (1 day(s) )",allegation,
961005,3,01.Wrongfully stopped an individual known to the Department.,A-CD,A - COMMAND DISCIPLINE,allegation,
939118,1,01.Violated patrol rules.,A-CD,,allegation,
939118,2,01.Wrongfully issued a summons to an individual known to the Department.,CHARGES AND SPECIFICATIONS,"B - COMMAND DISCIPLINE, VACATION DAYS (10 day(s) )",allegation,
948109,1,01.Violated patrol rules.,NO DISCIPLINARY ACTION,,allegation,
948109,1,02.Wrongfully discourteous to an individual known to the Department.,NO DISCIPLINARY ACTION,,allegation,
959845,1,01.Failed to activate their body worn camera.,TRAINING,TRAINING,allegation,
937192,1,01.Wrongful threat of force.,CHARGES AND SPECIFICATIONS,,allegation,
937192,1,01.Wrongfully used physical force.,CHARGES AND SPECIFICATIONS,,allegation,
937192,1,02.Wrongfully discourteous.,CHARGES AND SPECIFICATIONS,,allegation,
937192,2,01.Failed to prepare required reports.,OTHER,,allegation,
937192,3,01.Wrongfully stopped a vehicle.,A-CD,,allegation,
937192,4,01.Accessed BWC footage unrelated to official Department business.,A-CD,"A - COMMAND DISCIPLINE, VACATION DAYS (1 day(s) )",allegation,
948258,1,01.Out of residence while on sick leave.,CHARGES AND SPECIFICATIONS,"C - COMMAND DISCIPLINE, VACATION DAYS (12 day(s) )",allegation,
940116,1,"UPON BEING INFORMED BY A PERSON KNOWN TO THE DEPARTMENT THAT AN INDIVIDUAL DUPLICATED HIS RESTRICTED PARKING PLACARD, AND THAT ANOTHER INDIVIDUAL KNOWN TO THE DEPARTMENT WAS ARRESTED FOR POSSESSING A DUPLICATE OF SAID RESTRICTED PARKING PLACARD, FAILED TO IMMEDIATELY NOTIFY THE DEPARTMENT AS REQUIRED.",,"COUNSELING, PRE-TRIAL SUSPENSION DAYS (32 day(s) ), VACATION DAYS (2 day(s) )",charge,GUILTY
940116,2,Wrongful used physical force.,,VACATION DAYS (10 day(s) ),charge,GUILTY
940116,1,01.Unauthorized off-duty employment.,B-CD,"C - COMMAND DISCIPLINE, VACATION DAYS (6 day(s) )",allegation,
931851,1,"Involved in a verbal altercation. 
Involved in a physical altercation. 
Off Duty.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), PRE-TRIAL SUSPENSION DAYS (31 day(s) ), VACATION DAYS (10 day(s) )",charge,GUILTY
931851,1,"Involved in a verbal altercation. 
Involved in a physical altercation. 
Off Duty.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), PRE-TRIAL SUSPENSION DAYS (31 day(s) ), VACATION DAYS (10 day(s) )",charge,GUILTY
949401,1,01.Wrongfully searched an individual known to the Department.,TRAINING,TRAINING,allegation,
956132,1,01.Failed to timely activate body-worn camera.,OTHER,TRAINING,allegation,
959847,1,Engaged in Official Misconduct.,,"RESTORATION OF SUSPENSION DAYS (17 day(s) ), VACATION DAYS (15 day(s) )",charge,GUILTY
959847,2,Failed to activate body-worn camera.,,VACATION DAYS (45 day(s) ),charge,PLEADED GUILTY
959847,2,Failed to terminate vehicle pursuit.,,VACATION DAYS (45 day(s) ),charge,PLEADED GUILTY
959847,2,Failure to notify.,,VACATION DAYS (45 day(s) ),charge,PLEADED GUILTY
959847,2,Failed to make proper notifications to Patrol Supervisor.,,VACATION DAYS (45 day(s) ),charge,PLEADED GUILTY
959847,1,01.Violated patrol rules.,A-CD,,allegation,
959847,1,02.Wrongfully searched an individual known to the Department.,A-CD,,allegation,
959847,2,01.Failed to timely activate their body worn camera.,OTHER,,allegation,
959847,3,01.Violated patrol rules.,B-CD,,allegation,
959847,3,02.Wrongfully searched a vehicle.,B-CD,,allegation,
959847,4,01.Failed to activate their body worn camera.,OTHER,,allegation,
973128,1,01.Failed to safeguard a firearm.,CHARGES AND SPECIFICATIONS,"B - COMMAND DISCIPLINE, VACATION DAYS (10 day(s) )",allegation,
973128,1,02.Failed to timely make proper notifications,CHARGES AND SPECIFICATIONS,"B - COMMAND DISCIPLINE, VACATION DAYS (10 day(s) )",allegation,
973128,1,03.Wrongfully unholstered/displayed a firearm.,CHARGES AND SPECIFICATIONS,"B - COMMAND DISCIPLINE, VACATION DAYS (10 day(s) )",allegation,
946065,1,Failed to take police action.,,VACATION DAYS (15 day(s) ),charge,GUILTY
935410,1,01.Failed to make proper notifications.,B-CD,,allegation,
935410,1,02.Made computer inquiries unrelated to official Department business.,B-CD,,allegation,
955264,1,01.Wrongfully used offensive language towards an individual known to the Department.,B-CD,,allegation,
957906,1,Failed to safeguard a firearm (resulting in loss/theft or not).,,PRE-TRIAL SUSPENSION DAYS (31 day(s) ),charge,PLEADED GUILTY
957906,1,Failed to timely make proper notifications.,,PRE-TRIAL SUSPENSION DAYS (31 day(s) ),charge,PLEADED GUILTY
958997,1,01.Wrongfully discourteous to an individual known to the Department.,A-CD,,allegation,
935412,1,Involved in a physical altercation.,,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (35 day(s) ), SUSPENDED W/O PAY (25 day(s) ), VACATION DAYS (25 day(s) )",charge,PLEADED GUILTY
935412,1,Unfit for duty.,,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (35 day(s) ), SUSPENDED W/O PAY (25 day(s) ), VACATION DAYS (25 day(s) )",charge,PLEADED GUILTY
935412,1,Operated a motor vehicle while their ability was impaired.,,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (35 day(s) ), SUSPENDED W/O PAY (25 day(s) ), VACATION DAYS (25 day(s) )",charge,PLEADED GUILTY
935412,1,Endangered the welfare of a child.,,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (35 day(s) ), SUSPENDED W/O PAY (25 day(s) ), VACATION DAYS (25 day(s) )",charge,PLEADED GUILTY
935412,1,Criminal Mischief (attempted),,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (35 day(s) ), SUSPENDED W/O PAY (25 day(s) ), VACATION DAYS (25 day(s) )",charge,PLEADED GUILTY
965374,1,Failed to activate timely his body-worn camera.,,VACATION DAYS (16 day(s) ),charge,PLEADED GUILTY
965374,1,Failed to timely make proper notification to his patrol supervisor.,,VACATION DAYS (16 day(s) ),charge,PLEADED GUILTY
965374,1,Made computer inquiries unrelated to official Department business.,,VACATION DAYS (16 day(s) ),charge,PLEADED GUILTY
965374,1,01.Wrongfully used physical force.,A-CD,"A - COMMAND DISCIPLINE, FORFEITURE OF TIME/LEAVE BALANCES",allegation,
956134,1,01.Wrongfully stopped an individual known to the Department.,A-CD,,allegation,
956134,2,01.Failed to activate their body worn camera.,OTHER,,allegation,
956134,2,02.Failed to make required entries in Department Logs.,OTHER,,allegation,
940520,1,Misuse of time.,,"DISMISSAL PROBATION (12 month(s) ), FORFEITURE OF TIME/LEAVE BALANCES, VACATION DAYS (30 day(s) )",charge,PLEADED GUILTY
940520,1,Consumed alcohol while on-duty.,,"DISMISSAL PROBATION (12 month(s) ), FORFEITURE OF TIME/LEAVE BALANCES, VACATION DAYS (30 day(s) )",charge,PLEADED GUILTY
969252,1,01.Failed to activate BWC in a timely manner,CHARGES AND SPECIFICATIONS,TRAINING,allegation,
969252,1,02.Failed to make proper radio transmission,CHARGES AND SPECIFICATIONS,TRAINING,allegation,
969252,1,03.Failed to terminate a vehicle pursuit,CHARGES AND SPECIFICATIONS,TRAINING,allegation,
970036,1,01.Wrongfully discourteous to an individual known to the Department.,A-CD,,allegation,
970037,1,01.Early deactivation of body worn camera,C-CD,"B - COMMAND DISCIPLINE, VACATION DAYS (6 day(s) )",allegation,
970037,1,02.Failed to activate body-worn camera,C-CD,"B - COMMAND DISCIPLINE, VACATION DAYS (6 day(s) )",allegation,
970037,1,03.Failed to notify radio dispatcher,C-CD,"B - COMMAND DISCIPLINE, VACATION DAYS (6 day(s) )",allegation,
970037,1,04.Failed to terminate vehicle pursuit when community may have been endangered,C-CD,"B - COMMAND DISCIPLINE, VACATION DAYS (6 day(s) )",allegation,
961025,1,Failed to prepare required reports.,,VACATION DAYS (10 day(s) ),charge,PLEADED GUILTY
961025,1,Failed to safeguard a prisoner.,,VACATION DAYS (10 day(s) ),charge,PLEADED GUILTY
964190,1,01.Wrongfully discourteous to an individual known to the Department.,A-CD,,allegation,
961548,1,01.Wrongfully discourteous to an individual known to the Department.,A-CD,,allegation,
943624,1,01.Failed to activate body-worn camera.,NO DISCIPLINARY ACTION,,allegation,
943624,1,02.Failed to make required entries in Department Logs.,NO DISCIPLINARY ACTION,,allegation,
933110,1,PROVIDED MISLEADING INFORMATION REGARDING UNAUTHORIZED NOTEBOOKS THAT WERE NOT RELATED TO OFFICIAL DEPARTMENT BUSINESS.,,VACATION DAYS (15 day(s) ),charge,GUILTY
933110,1,WROTE ENTRIES IN AN UNAUTHORIZED NOTEBOOK THAT WAS NOT RELATED TO OFFICIAL DEPARTMENT BUSINESS.,,VACATION DAYS (15 day(s) ),charge,GUILTY
933110,1,01.Wrongful entry of a premises.,A-CD,,allegation,
933110,1,02.Wrongful search of a premises.,A-CD,,allegation,
950968,1,01.Wrongfully searched an individual known to the Department.,A-CD,A - COMMAND DISCIPLINE,allegation,
935415,1,WRONGFULLY POSSESSED AN UNAUTHORIZED DUPLICATE SHIELD.,,PRE-TRIAL SUSPENSION DAYS (30 day(s) ),charge,GUILTY
935415,1,FAILED TO COMPLY WITH A LAWFUL ORDER.,,PRE-TRIAL SUSPENSION DAYS (30 day(s) ),charge,GUILTY
935415,2,"while on-duty, did make an inquiry in Deparment computers unrelated to the official business of the Department and did thereafter divulge said information to an individual identity known to the Department.",,VACATION DAYS (10 day(s) ),charge,GUILTY
949408,1,DID FAIL AND NEGLECT TO PREPARE A COMPLAINT REPORT WORKSHEET UPON RESPONDING TO A RADIO TRANSMISSION OF A ROBBERY AND SPEAKING TO THE COMPLAINANT.,,VACATION DAYS (8 day(s) ),charge,GUILTY
956987,1,01.Wrongfully discourteous to an individual known to the Department.,A-CD,,allegation,
955267,1,01.Violated patrol rules.,A-CD,,allegation,
955267,2,01.Failed to make required entries in Department Logs.,FURTHER INVESTIGATION,,allegation,
955267,3,01.Violated patrol rules.,B-CD,,allegation,
955267,4,01.Failed to make required entries in Department Logs.,OTHER,,allegation,
937204,1,01.Violated patrol rules.,OTHER,,allegation,
940524,1,"WHILE OFF-DUTY, WRONGFULLY OPERATED A MOTOR VEHICLE WHILE UNDER THE INFLUENCE OF AN INTOXICANT.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (20 day(s) )",charge,GUILTY
940524,1,"WHILE OFF-DUTY, WRONGFULLY OPERATED A MOTOR VEHICLE WHILE HER ABILITY WAS INPARED BY THE CONSUMPTION OF ALCOHOL.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (20 day(s) )",charge,GUILTY
940524,1,"WHILE OFF-DUTY, WRONGFULLY REFUSED TO SUBMIT TO A BREATHALYZER TEST.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (20 day(s) )",charge,GUILTY
940524,1,"WHILE-OFF-DUTY, WRONGFULLY CONSUMED AN INTOXICANT TO THE EXTENT THAT SAID POLICE OFFICER WAS UNFIT FOR DUTY.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (20 day(s) )",charge,GUILTY
940524,1,"WHILE OFF-DUTY, LEFT THE SCENE OF A VEHICLE ACCIDENT.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (20 day(s) )",charge,GUILTY
946073,1,"WHILE OFF-DUTY,DID WRONGFULLY OPERATE A MOTOR VEHICLE WHILE UNDER THE INFLUENCE OF AN INTOXICANT.",,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (10 day(s) )",charge,GUILTY
946073,1,DID WRONGFULLY OPERATE A MOTOR VEHICLE WHILE HIS ABILITY WAS IMPAIRED BY THE CONSUMPTION OF ALCOHOL.,,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (10 day(s) )",charge,GUILTY
946073,1,REFUSED TO SUBMIT TO A BREATHALYZER TEST.,,"COUNSELING, DISMISSAL PROBATION (12 month(s) ), ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS (30 day(s) ), VACATION DAYS (10 day(s) )",charge,GUILTY
